wid,url,Arts,Business,Computers,Games,Health,Home,Kids_and_Teens,News,Recreation,Reference,Science,Shopping,Society,Sports
631589,www.solostream.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0
669523,www.frasercoastchronicle.com.au,0,0,0,0,0,0,0,1,0,0,0,0,0,1
661381,www.southerncampbellfd.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618566,www.newthinktank.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0
349647,selbsthilfenetzwerk-cannabis-medizin.de,0,0,0,0,1,0,0,0,0,0,0,0,1,0
652617,www.radiologycases.blogspot.com,0,0,0,0,1,0,0,0,0,0,1,0,0,0
426954,www.evvc.org,0,1,0,0,0,0,0,0,0,0,0,0,0,0
621917,whoknew.dk,0,0,1,0,0,0,0,0,0,0,0,0,0,0
391147,www.ts-ballonfahrten.de,0,0,0,0,0,0,0,0,1,0,0,0,0,0
373475,www.schuetzenmuseum.ch,1,0,0,0,0,0,0,0,1,0,0,0,0,1
404921,www.finanzprofit.de,0,1,0,0,0,0,0,0,0,0,0,0,0,0
657074,www.laser-surgery-bangkok.com,0,0,0,0,1,0,0,0,0,0,0,0,0,0
708774,www.vombrozrottweilers.com,0,0,0,0,0,1,0,0,1,0,0,0,1,0
307014,www.highscore.de,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242316,www.cavallocompany.it,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30275,www.edusex.org,0,0,0,0,1,0,0,0,0,0,0,0,1,0
318039,www.potamotrygon.de,0,0,0,0,0,1,0,0,1,0,1,0,0,0
319828,www.brentec.de,0,1,0,0,0,1,0,0,0,0,0,0,0,0
254055,www.kaz-yoshimura.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0
256855,www.osaka-greenecho.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0
263231,judob.or.jp,0,0,0,0,1,0,0,0,0,0,0,0,1,1
283346,www.tsutsumi-co.jp,0,1,0,0,0,0,0,0,0,0,0,0,0,0
270945,www.wakita.co.jp,0,1,0,0,0,0,0,0,0,0,0,0,0,0
273518,www.yagi-antenna.co.jp,0,1,0,0,0,0,0,1,0,0,0,0,0,0
249376,lavitadiunavasca.blogspot.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0
236115,www.controtempo.org,0,0,0,0,0,1,0,0,1,0,0,0,0,0
255736,irukaya.blog17.fc2.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0
325279,www.pyrenees.at,0,0,0,0,0,1,0,0,1,0,0,0,0,0
29433,hadjivasilev.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0
267930,www.kowa.co.jp,0,1,0,0,1,0,0,0,0,0,0,0,0,0
34296,lviv-croissants.net,0,1,0,0,0,0,0,0,1,0,0,1,0,0
266261,swallows.calmly.jp,0,0,0,0,0,0,0,0,0,0,0,0,0,1
270457,www.handy-hc.com,0,1,0,0,0,1,0,0,0,0,0,1,0,0
277830,www.zaohnet.co.jp,0,1,0,0,0,0,0,0,0,0,0,0,0,0
228141,www.impresamoretti.it,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34363,agrofond.gov.ua,0,1,0,0,0,0,0,0,0,0,0,0,0,0
227850,www.8bstudio.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0
234867,www.santiago.barbagli.net,0,0,0,0,0,0,0,0,1,1,0,0,1,0
294073,www.alfa164q4.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0
237415,ntrack.com,1,0,1,0,0,0,0,0,0,0,0,0,0,0
295767,www.e-65.net,0,1,0,0,1,0,0,0,0,1,0,0,0,0
295867,www.hivkensa.com,0,0,0,0,1,0,0,0,0,0,0,0,1,0
315272,www.strassenbahn-magazin.de,0,0,0,0,0,0,0,0,1,0,0,0,0,0
326745,www.simonhof.de,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249127,www.berluscastop.it,0,0,0,0,0,0,0,1,0,0,0,0,1,0
308264,www.tieman.com,0,1,0,0,1,0,0,0,0,0,0,1,0,0
314436,www.cybay.de,0,1,1,0,0,0,0,0,0,0,0,0,0,0
241688,www.lasgambeda.it,0,0,0,0,0,0,0,0,1,0,0,0,0,1
249748,www.tokyoartbeat.com,1,0,0,0,0,0,0,1,0,0,0,0,0,0
324734,www.brauerei-neunspringe.de,0,1,0,0,0,0,0,0,1,0,0,1,0,0
330530,www.kita-concept.de,0,1,0,0,0,0,1,0,0,0,0,0,1,0
262372,www.vbstation.net,0,0,1,0,0,0,0,0,0,0,0,0,0,0
277263,www.aoni.co.jp,1,1,0,1,0,0,0,0,0,0,0,0,0,0
259286,www.artraglan.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0
320118,www.wigo-zelte.de,0,1,0,0,0,0,0,0,1,0,0,1,0,0
26527,clopoteblotor.ro,1,0,0,0,0,0,0,0,0,0,0,0,1,0
315244,www.mariazellerbahn.at,0,0,0,0,0,0,0,0,1,0,0,0,0,0
232432,www.mgstaps.com,0,1,0,0,0,1,0,0,0,0,0,1,0,0
30,auto.lemonwebs.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23226,www.nis.ro,1,1,0,0,0,0,0,0,0,0,0,0,0,0
283192,www.yoshimine.co.jp,0,1,0,0,0,0,0,0,0,0,1,0,0,0
237015,www.ricettedalmondo.it,0,0,0,0,0,1,0,0,1,0,0,0,0,0
242191,www.naturmuseum.it,1,0,0,0,0,0,1,0,1,0,1,0,0,0
226788,www.ceccato.it,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28527,www.saintsofia.com,0,0,0,0,1,0,0,0,0,0,0,0,0,0
244994,www.tutori.it,0,0,0,0,0,0,0,0,0,0,0,0,1,0
318543,catsitting-chemnitz.de,0,0,0,0,0,1,0,0,1,0,0,0,0,0
27530,nira-bg.com,0,1,0,0,0,0,0,0,0,0,0,1,0,0
260065,www.hrcweb.com,0,1,0,0,0,1,0,0,0,0,0,1,0,0
277977,www.sks-kobe.co.jp,0,1,0,0,0,0,0,0,0,0,0,0,0,0
246236,www.chatlibera.net,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28948,hesapov1.blogspot.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0
342817,www.bdp.org,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25619,www.ziaruldevrancea.ro,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2875,www.open.com.cn,0,1,1,0,0,0,0,0,0,1,0,0,1,0
347424,www.feuerwehr-attendorn.de,0,0,0,0,0,0,0,0,1,0,0,0,1,0
320956,www.paul-siegfried.de,0,1,1,0,0,0,0,0,0,0,0,0,0,0
343251,www.cattien.de,0,1,0,0,0,0,0,0,0,0,0,0,1,0
261536,rollcall.blog16.fc2.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0
338406,www.coloniatv.de,0,0,0,0,0,1,0,0,1,0,0,0,0,0
310297,www.karlkratz.de,0,1,1,0,0,0,0,0,0,0,0,0,0,0
316852,www.stoafex.at,0,0,0,0,0,0,0,0,1,0,1,0,1,0
236129,www.pomiglianojazz.com,1,0,0,0,0,0,0,1,1,0,0,0,0,0
225489,www.plastifer.it,0,1,0,0,0,0,0,0,0,0,0,0,0,0
254990,www.swordmusic.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31597,igranje.org,0,0,0,1,0,0,1,0,1,0,0,0,0,0
262530,www.denshin8.jp,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2423,www.clponline.cn,0,1,0,0,1,0,0,0,0,0,0,0,0,0
225363,www.ennevisnc.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34610,www.tempora.com.ua,1,0,0,0,0,0,0,0,0,0,0,0,0,0
227037,www.arvedi.it,0,1,0,0,0,0,0,0,0,0,0,0,0,0
269632,www.nippan.co.jp,0,1,0,0,0,0,0,0,0,1,0,0,0,0
315448,www.dampurlaub.de,0,0,0,0,0,0,0,0,1,0,0,0,0,0
283191,hino-tec.co.jp,0,1,0,0,0,0,0,0,0,0,0,0,0,0
287820,ogawa-shihoushoshi.biz,0,1,0,0,0,0,0,0,0,1,0,0,1,0
325705,www.umgangshund.ch,0,0,0,0,0,1,0,0,1,0,0,0,0,0
270866,www.matsu-ko.co.jp,0,1,0,0,0,0,0,0,0,0,0,0,0,0
322455,www.bernd.ubaqua.de,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252566,seikai.nusutto.jp,1,0,0,1,0,0,1,0,0,0,0,0,0,0
288022,www.taira2008.com,0,1,0,0,0,0,0,0,0,0,0,0,1,0
338897,biosphaerenreservat-rhoen.de,0,0,0,0,0,0,0,0,1,0,1,0,0,0
275104,www.itoham.co.jp,0,1,0,0,0,0,0,0,0,0,0,0,0,0
226460,www.hardglass.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
295947,domannaka.nomaki.jp,0,0,0,0,1,0,0,0,0,0,0,0,0,0
291007,www.adumas.co.jp,0,1,0,0,1,0,0,0,0,0,0,1,0,0
32804,www.lasta.rs,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339026,www.dehoga-nordrhein.de,0,1,0,0,0,0,0,0,0,0,0,0,0,0
310734,www.crear.de,1,0,0,0,0,0,0,0,0,0,0,0,0,0
277735,iconweb.jp,0,1,1,0,0,0,0,0,0,0,0,1,0,0
232191,www.vetreriatessari.it,0,1,0,0,0,1,0,0,0,0,0,0,0,0
318647,www.rattenecke.com,0,0,0,0,1,0,0,0,1,0,0,0,0,0
235593,www.tvacicastello.it,0,0,0,0,0,0,0,0,0,0,0,0,0,1
345480,tierschutzverein-schwetzingen.de,0,0,0,0,0,0,0,0,1,0,0,0,1,0
274896,www.dalloyau.co.jp,0,0,0,0,0,0,0,0,0,0,0,1,0,0
326063,www.pickup-wohnkabinen-forum.de,0,0,0,0,0,1,0,0,1,0,0,0,0,0
247018,www.poggisub.it,0,0,0,0,0,0,0,0,1,0,0,0,0,1
318801,www.camping-angeln.de,0,0,0,0,0,0,0,0,1,0,0,0,0,0
319421,www.k1300.de,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2425,www.51ey.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
323851,www.das-zelt.de,0,1,0,0,0,0,0,0,0,0,0,0,0,0
231364,www.gieffe-etichette.it,0,1,0,0,0,0,0,0,0,0,0,1,0,0
345684,www.tin-tv.de,0,0,0,0,0,0,1,0,1,0,0,0,1,0
247272,www.freespiriterni.it,0,0,0,0,1,0,0,0,1,0,0,0,0,1
291768,www.haleiwa-bw.com,0,1,0,0,0,0,0,0,1,0,0,1,0,1
237815,www.porteapertesulweb.it,0,0,1,0,0,0,0,0,0,0,0,0,1,0
306924,www.gonicus.de,0,1,1,0,0,0,0,0,0,0,0,0,0,0
312756,www.123-counter.net,0,0,1,0,0,0,0,0,0,1,0,0,0,0
302961,remnant.exblog.jp,0,0,0,0,0,0,0,0,0,0,0,0,1,0
319616,www.quad-touren-mallorca.com,0,0,0,0,0,0,0,0,1,0,0,0,0,1
293695,sparetime.jp,0,1,0,0,0,0,0,0,1,0,0,1,0,0
256129,www.takuboku.jp,1,0,0,0,0,0,0,0,0,0,1,0,1,0
31502,www.profokus.hr,1,1,0,0,1,0,0,0,0,0,0,0,0,0
323033,www.papierfalten.de,1,0,0,0,0,0,1,0,1,0,0,0,0,0
323713,www.4x4-adventures.com,0,0,0,0,0,0,0,0,1,0,0,0,0,1
315421,www.fkk-freun.de,0,0,0,0,0,0,0,0,1,0,0,0,1,0
333617,www.heroinstudie.de,0,0,0,0,1,0,0,0,0,1,1,0,1,0
287726,www.pearlgakki.com,1,1,0,0,0,0,0,0,1,0,0,1,0,0
293419,www.book-navi.com,1,0,0,0,0,0,0,0,0,1,0,0,0,0
239741,www.kcfg.it,0,0,0,1,0,0,0,0,0,0,0,0,0,0
226065,www.konelektra.it,0,1,0,0,0,0,0,0,0,0,0,0,0,0
235599,www.video33.it,1,0,0,0,0,0,0,1,1,0,0,0,0,0
249107,www.polier.ch,0,0,1,0,0,0,0,0,0,0,0,0,0,0
302268,www.kumamoto-dai1lc.jp,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28226,www.gushterski.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0
267205,www.cij.co.jp,0,1,0,0,0,0,0,0,0,0,0,0,0,0
239890,www.accademiascacchistica.gilda.it,0,0,0,1,0,0,0,0,0,0,0,0,0,0
332677,www.bundesbank.de,0,1,0,0,0,0,0,1,0,0,0,0,1,0
256595,marcel-moyse.amebaownd.com,1,0,0,0,0,0,0,0,0,1,0,0,0,0
32186,prevodilacke-usluge.net,0,1,0,0,0,0,0,0,0,1,0,0,0,0
33543,www.gorenje.si,0,0,0,0,0,1,0,0,0,0,0,1,0,0
295608,www.kyoto-phu.ac.jp,0,0,0,0,1,0,0,0,0,0,1,0,0,0
315252,www.seilbahnen.at,0,1,0,0,0,0,0,0,1,0,0,0,0,1
22707,www.sevenloft.gr,0,1,1,0,0,0,0,0,0,0,0,0,0,0
303829,www.shin-ai.net,0,0,0,0,0,0,0,0,0,0,0,0,1,0
271255,www.clean-center.co.jp,0,1,0,0,0,0,0,0,0,0,0,0,0,0
245534,www.studiolegalemorizio.it,0,0,0,0,0,0,0,0,0,0,0,0,1,0
228845,www.redi.it,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285772,www.nyukyou.jp,0,1,0,0,1,0,0,0,0,0,0,0,1,0
309413,www.mvl-consulting.de,0,1,1,0,0,0,0,0,0,0,0,0,0,0
247087,www.skydivecasale.it,0,0,0,0,0,0,0,0,1,0,0,0,0,1
276647,www.seigensha.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343438,www.kanzlei-meding.de,0,1,0,0,0,0,0,0,0,0,0,0,1,0
296047,www.jaog.or.jp,0,0,0,0,1,0,0,0,0,0,0,0,1,0
242180,www.quellenhof.it,0,1,0,0,0,0,0,0,1,0,0,0,0,0
250140,photo707.web.fc2.com,1,0,0,0,0,0,0,0,0,0,0,0,0,0
340018,www.anwalt-mann.de,0,1,0,0,0,0,0,0,0,1,0,0,1,0
313507,www.nasse-design.de,1,0,0,0,0,0,0,0,0,0,0,0,0,0
331412,www.senioren-blog.info,0,0,0,0,0,0,0,1,0,0,0,0,1,0
340861,petrusbruderschaft.de,1,0,0,0,0,0,0,0,0,0,0,0,1,0
329573,www.rechtundarbeit.net,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33898,www.obveznasmer.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0
268893,www.terumo.co.jp,0,1,0,0,1,0,0,0,0,0,0,0,0,0
321779,www.weingut-schmachtenberger.com,0,1,0,0,0,0,0,0,1,0,0,1,0,0
298227,www.ai-bunkyo.ac.jp,0,0,0,0,0,0,0,0,0,1,1,0,1,0
27653,www.remontirane-pokrivi.com,0,1,0,0,0,1,0,0,0,0,0,0,0,0
304201,shinohara-church.main.jp,0,0,0,0,0,0,0,0,0,0,0,0,1,0
308724,www.perlunity.de,0,1,1,0,0,0,0,0,0,0,0,1,0,0
226909,www.plastshow.com,0,1,0,0,0,0,0,0,0,0,0,1,0,0
252032,jwukeion.web.fc2.com,1,0,0,0,0,0,0,0,1,0,0,0,0,0
298078,www.uyo.ac.jp,0,0,0,0,0,0,1,0,0,1,0,0,0,0
314307,www.ways2web.de,0,1,1,0,0,0,0,0,0,0,0,0,0,0
344156,www.ra-not-voelzke-paulsen.de,0,1,0,0,0,0,0,0,0,0,0,0,1,0
289466,www.k-boat.co.jp,0,1,0,0,0,0,0,0,1,0,0,1,0,1
239227,www.warangel.it,1,0,0,1,0,0,0,0,1,0,0,0,0,0
264867,kindaisoccer.sonnabakana.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274186,e-okozukai.com,0,1,0,0,0,0,0,0,0,1,0,0,0,0
301536,alphajapan.jp,0,0,0,0,0,0,0,0,0,0,0,0,1,0
283947,www.sanchoku-seisansha.jp,0,1,0,0,0,0,0,0,0,0,0,1,0,0
254270,blake.hix05.com,1,0,0,0,0,0,0,0,0,1,0,0,0,0
225593,www.mollificioitaliano.it,0,1,0,0,0,0,0,0,0,0,0,0,0,0
306037,linuxundich.de,0,0,1,0,0,0,0,1,0,0,0,0,0,0
226115,www.bergami.it,0,1,0,0,0,1,0,0,0,0,0,0,0,0
27664,www.adactametal.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
243367,www.komyoreiki.it,0,0,0,0,1,0,0,0,0,0,0,0,1,0
240702,www.ordinefarmacistiavellino.it,0,1,0,0,1,0,0,0,0,0,0,0,0,0
327112,www.amigo-mi.de,0,0,0,1,0,0,0,0,0,0,0,0,0,0
282589,www.taniguchi-mht.co.jp,0,1,0,0,0,0,0,0,0,0,1,0,0,0
334652,www.attac.de,0,0,0,0,0,0,0,1,0,0,0,0,1,0
321454,www.fmg-bln.de,0,0,0,0,0,0,0,0,1,0,1,0,0,0
243969,www.tecnicheconversazionali.it,1,0,0,0,0,0,0,0,0,0,0,0,0,0
235732,www.aniellodevita.it,0,0,0,0,0,0,0,0,0,0,0,0,1,0
333769,www.horoscoaching.de,0,1,0,0,0,0,0,0,0,0,1,0,1,0
227937,www.rapana.it,1,0,0,0,0,0,0,0,0,0,0,0,0,0
243142,www.chirurgiadelfegato.it,0,0,0,0,1,0,0,0,0,1,0,0,0,0
340853,www.zabel-stiftung.de,0,0,0,0,0,0,0,0,0,0,0,0,1,0
232137,www.fimea.it,0,1,0,0,0,0,0,0,0,0,1,0,0,0
330628,www.wappenbuch.de,1,0,0,0,0,0,0,0,0,1,0,0,1,0
228697,www.vimar.com,0,1,1,0,0,1,0,0,0,0,0,0,0,0
326378,www.romanica.it,1,0,0,0,0,0,0,0,1,1,0,0,0,0
294857,nagomi758.blog88.fc2.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286751,www.translation.co.jp,0,1,0,0,0,0,0,0,0,1,0,0,1,0
26279,ascorbucuresti.wordpress.com,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31213,www.nekretnine-tomislav.hr,0,1,0,0,0,1,0,0,0,0,0,1,0,0
121445,hydromotor.pl,0,1,0,0,0,0,0,0,0,0,1,0,0,0
147763,www.nbvv.nl,0,0,0,0,0,0,0,0,1,0,0,0,0,0
211765,marbarcosyviajes.blogspot.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0
169204,www.solo-trade.ru,0,1,0,0,1,0,0,0,0,0,0,1,0,0
120786,summer-cha.pl,0,1,0,0,0,0,0,0,0,0,0,1,0,0
158708,www.laane.be,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189228,www.raasn.ru,0,0,0,0,0,0,0,0,0,0,0,0,1,0
199852,www.xbox.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0
128388,www.sgh.waw.pl,0,1,0,0,0,0,0,0,0,0,0,0,0,0
146019,www.cijfers.net,0,0,0,0,0,0,0,0,1,0,0,0,1,0
153653,www.vcmestreech.nl,0,0,0,0,0,0,0,0,1,0,0,0,0,1
129171,uks6.elblag.pl,0,0,0,0,0,0,1,0,1,0,0,0,0,1
164203,www.scoutingoverloon.nl,0,0,0,0,0,0,1,0,1,0,0,0,1,0
172903,www.emt-erimtan.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
200746,djbrujo.blogspot.com,1,0,0,0,0,0,0,0,1,0,0,0,0,0
199683,russiaun.ru,0,0,0,0,0,0,0,1,0,0,0,0,1,0
189078,exbb.info,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155613,www.123optic.com,0,0,0,0,1,0,0,0,0,0,0,1,0,0
192948,olley.ru,0,0,0,0,0,0,0,0,0,0,0,0,1,0
215327,www.smsevia.it,0,1,1,0,0,0,0,0,0,0,0,0,0,0
12463,www.thprs.org,0,0,0,0,1,0,0,0,0,0,0,0,1,0
156156,www.sjemen.nl,0,0,0,0,0,0,0,0,1,0,0,1,0,0
199787,www.detionline.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171963,donishki.cwet.ru,0,1,0,0,0,0,0,0,0,0,1,0,0,0
169802,stenablok.ru,0,1,0,0,0,1,0,0,0,0,0,1,0,0
145042,www.bibliotheeknieuwbuinen.nl,0,0,0,0,0,0,1,0,0,1,0,0,0,0
129959,tmoch.i365.pl,1,0,0,0,0,1,0,0,0,0,0,0,1,0
188103,pepelsbey.net,0,0,1,0,0,0,0,0,0,0,0,0,0,0
204332,www.tuparada.com,1,0,0,0,0,1,1,0,1,1,0,1,0,0
194947,kikerinochram.ucoz.net,0,0,0,0,0,0,0,1,0,0,0,0,0,0
167807,vesper.ru,0,1,1,0,0,0,0,0,0,0,0,1,0,0
157163,www.webwinkelforum.nl,0,1,0,0,0,0,0,0,0,0,0,1,0,0
168056,www.ruscable.ru,0,1,0,0,0,0,0,0,0,1,0,0,0,0
113951,www.cemficicioglu.com.tr,0,0,0,0,1,0,0,0,0,0,0,0,0,0
158618,www.weberkoeltechniek.nl,0,1,0,0,0,1,0,0,0,0,0,0,0,0
107567,www.mensanmentese.com,0,1,0,0,0,1,0,0,0,0,0,1,0,0
223902,www.youbynico.com,0,1,0,0,1,0,1,0,0,0,0,1,0,1
148947,www.teckelclub.nl,0,0,0,0,0,1,0,0,1,0,0,0,0,0
163460,www.boostevents.nl,0,0,0,0,0,0,0,0,1,0,0,0,0,1
212063,www.serie3.net,0,0,0,0,0,0,0,0,1,0,0,0,0,1
192640,bharati.ru,1,0,0,0,0,0,0,0,0,0,0,0,1,0
164051,www.vvpn.nl,1,0,0,0,0,0,0,0,0,1,0,0,1,0
190522,www.instituteofeurope.ru,0,0,0,0,0,0,0,0,0,1,1,0,1,0
199955,www.elcroquis.es,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110195,mehtaptanlezzetler.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21306,www.ecb.europa.eu,0,1,0,0,0,0,0,1,0,0,0,0,1,0
185814,music-service.ru,1,0,0,0,0,0,0,0,0,0,0,1,0,0
209673,www.grupiref.org,0,0,0,0,0,0,0,0,0,1,0,0,1,0
129199,wingtsunwarszawa.pl,0,0,0,0,1,0,0,0,1,0,0,0,0,1
166660,pro-kitchen.ru,0,1,0,0,0,0,0,0,0,0,0,1,0,0
219179,www.itesys.it,0,1,1,0,0,0,0,0,0,0,0,0,0,0
130118,www.koinonia.pl,0,0,0,0,0,0,0,0,0,0,0,0,1,0
184363,www.elenakasyan.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216091,www.ctmtrasporti.it,0,1,0,0,0,0,0,0,0,0,0,0,0,0
192684,toislam.ws,0,0,0,0,0,0,0,0,0,0,0,0,1,0
189504,books.mathtree.ru,0,0,0,0,0,0,0,0,0,1,1,0,0,0
162366,www.vemolease.nl,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138891,www.tryater.nl,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169395,www.beus.ru,0,1,0,0,0,1,0,0,0,0,0,0,0,0
204391,cgarcia.blogspot.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0
189292,www.apiworld.ru,0,0,0,0,0,1,0,1,1,0,1,0,0,0
183182,www.bevza.com,0,1,0,0,0,0,0,0,0,0,0,1,0,0
210275,www.nelly4u.4mg.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0
205583,www.silvalac.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
185278,zhiltsova.su,1,0,0,0,0,0,0,0,0,0,0,0,1,0
174552,www.sibest.ru,0,1,0,0,1,0,0,0,0,0,1,1,0,0
17055,khabarkhodro.com,0,1,0,0,0,0,0,1,0,0,0,0,0,0
212852,www.tatiana.info,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14677,bioinformatics.am,0,0,0,0,0,0,0,0,0,0,1,0,0,0
163248,www.schipholkoeriers.nl,0,1,0,0,0,0,0,0,0,0,0,0,0,0
129540,www.stp.org.pl,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11749,www.jirakarn.com,0,1,0,0,0,1,0,0,0,0,0,0,0,0
108613,www.isbiroptik.com,0,1,0,0,1,0,0,0,0,0,0,1,0,0
199879,yapoyu.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201887,www.astronomike.net,0,0,0,0,0,0,0,0,1,0,1,0,0,0
224099,www.abcarredamenti.it,0,1,0,0,0,1,0,0,0,0,0,1,0,0
137161,www.textielshop.be,0,0,0,0,0,1,0,0,0,0,0,1,0,0
153304,www.wielrennenmaastricht.nl,0,0,0,0,0,0,0,0,1,0,0,0,0,1
120942,www.fishingcenter.com.pl,0,0,0,0,0,0,0,0,1,0,0,1,0,1
224914,www.pratomax.it,0,1,0,0,0,1,0,0,1,0,0,0,0,0
104796,www.guvenerplastik.com,0,1,0,0,0,0,0,0,0,0,0,0,0,0
114566,www.ibfk.com.tr,0,0,0,0,0,0,0,0,0,0,0,0,0,1
175645,profil-furnitura.ru,0,1,0,0,0,1,0,0,0,0,0,1,0,0
130715,www.patroladventure.pl,0,1,0,0,0,0,0,0,1,0,0,0,0,0
194557,binghamtonsbc.narod.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143898,www.elimdrachten.nl,0,0,0,0,0,0,0,0,0,0,0,0,1,0
183730,www.phildv.ru,1,0,0,0,0,0,0,0,0,0,0,0,0,0
217361,www.siakfirenze.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0
162958,www.heros.nl,0,1,0,0,0,0,0,0,0,0,1,0,1,0
146557,www.luchtreiziger.nl,0,0,0,0,0,0,0,0,1,0,0,0,0,0
117151,www.agkoperty.com.pl,0,1,0,0,0,0,0,0,0,0,0,1,0,0
104857,www.yigitoglu.com.tr,0,1,0,0,0,0,0,0,0,0,1,0,0,0
202136,www.raizcuadrada.es,0,0,1,0,0,0,1,0,0,1,1,0,0,0
144316,www.hoopvoornoord.nl,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181550,nsicu.ru,0,0,0,0,1,0,0,1,0,0,1,0,0,0
189879,www.ioffe.ru,0,0,0,0,0,0,0,0,0,0,1,0,0,0
182212,mmozg.net,0,0,0,1,0,0,0,0,0,0,0,0,0,0
218411,www.mt-zanetti.it,0,1,1,0,0,0,0,0,0,0,0,0,0,0
180947,aids.tomsk.ru,0,0,0,0,1,0,0,0,0,0,0,0,1,0
126927,www.sap.waw.pl,0,0,0,0,0,0,0,0,0,1,0,0,1,0
128725,playpb.net,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110534,www.gittimyedim.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0
187469,statats.smdr.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139724,www.pastelschilderen.nl,1,0,0,0,0,0,0,0,0,0,0,0,0,0
195100,www.ruskniga.com,1,1,0,0,0,1,0,0,0,1,0,1,0,0
14382,www.islom.uz,0,0,0,0,0,0,0,0,0,1,0,0,1,0
113098,www.nesine.com,0,0,0,1,0,0,0,0,1,0,0,0,0,1
189283,soil.msu.ru,0,0,0,0,0,0,0,0,0,1,1,0,0,0
127534,www.easy-soft.net.pl,0,0,1,0,0,0,0,0,0,0,1,0,0,0
188904,www.altlinux.ru,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105473,www.aymasmakina.com,0,1,0,0,0,0,0,0,0,0,1,0,0,0
154419,www.roersoppers.nl,0,0,0,0,0,0,0,0,1,0,0,0,0,1
152597,www.flaine.com,0,0,0,0,0,0,0,0,1,0,0,0,0,1
118232,www.okulistykazwierzat.pl,0,0,0,0,1,0,0,0,1,0,1,0,0,0
138564,www.cinekid.nl,1,0,0,0,0,0,1,0,1,0,0,0,0,0
147472,www.wijnclub.org,0,0,0,0,0,0,0,0,1,0,0,0,0,0
152968,www.rbihf.be,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107894,estekkaucuk.com.tr,0,1,0,0,0,0,0,0,0,0,1,0,0,0
